id,father_id,试卷类别,Egs对应标签题型,题型,基本题型,Directions材料题干,选项与解析,题干,正确答案解析,选项是否随机出现,是否依赖上级父题目,子题目是否可以随机出现,资源地址,解析
"ff80808136e6ff90013791932e4a349a","ff80808136e6ff90013791932df03499","大学英语六级","听力短对话","Multiple Choice","选择题","","She will go on foot.   _|_She will take two turnings. _|_She will go by bus. _|_Not mentioned. ||1","","","0","1","2","",""
"ff80808136e6ff90013791941dba349c","ff80808136e6ff90013791941db7349b","大学英语六级","听力短对话","Multiple Choice","选择题","","Husband and wife. _|_Waiter and customer._|_Boss and employee.  _|_Father and daughter. ||2","","","0","1","2","",""
"ff80808136e6ff9001379194c2a5349e","ff80808136e6ff9001379194c2a1349d","大学英语六级","听力短对话","Multiple Choice","选择题","","At a shop.     _|_In a restaurant._|_At home.      _|_At sport meets. ||0","","","0","1","2","",""
"ff80808136e6ff9001379195a05634a0","ff80808136e6ff9001379195a053349f","大学英语六级","听力短对话","Multiple Choice","选择题","","Pop music.  _|_Rock music._|_Classical music.  _|_Country music. ||1","","","0","1","2","",""
"ff80808136e6ff90013791962e9d34a2","ff80808136e6ff90013791962e9934a1","大学英语六级","听力短对话","Multiple Choice","选择题","","She thinks it's too crazy to wear red._|_She thinks red is not fashionable.  _|_She has no enough money. _|_She thinks red is too bright for her. ||3","","","0","1","2","",""
"ff80808136e6ff9001379197175334a4","ff80808136e6ff9001379197175034a3","大学英语六级","听力短对话","Multiple Choice","选择题","","Paul feel bad during the race. _|_Paul did very well in the race._|_Paul was one of the slower runners. _|_Paul had a good start and ending.  ||2","","","0","1","2","",""
"ff80808136e6ff9001379197a88034a6","ff80808136e6ff9001379197a87c34a5","大学英语六级","听力短对话","Multiple Choice","选择题","","The man turned on the light.  _|_The man has lost his glasses._|_The woman know where the switch is.   _|_The man missed the classes.   ||1","","","0","1","2","",""
"ff80808136e6ff9001379198311834a8","ff80808136e6ff9001379198311434a7","大学英语六级","听力短对话","Multiple Choice","选择题","","Because he saw the movie.  _|_Because he read the book. _|_Because someone told him before._|_Because he likes the movie.  ||0","","","0","1","2","",""
"ff80808136e6ff9001379198fa4a34aa","ff80808136e6ff9001379198fa4634a9","大学英语六级","听力短对话","Multiple Choice","选择题","","To the left stairs. 	_|_To the third floor._|_To the indoor shop. _|_To the second floor.||3","","","0","1","2","",""
"ff80808136e6ff9001379199a52234ac","ff80808136e6ff9001379199a51e34ab","大学英语六级","听力短对话","Multiple Choice","选择题","","A policeman.  _|_A thief.      _|_A businessman. _|_A waiter.||0","","","0","1","2","",""
"ff80808136e6ff90013791bb33043544","ff80808136e6ff90013791bb32fb3543","大学英语六级","听力短对话","Multiple Choice","选择题","","Angry.  _|_Disappointed. _|_Happy._|_Worried.||1","","","0","1","2","",""
"ff80808136e6ff90013791bdd38e3547","ff80808136e6ff90013791bdd3883546","大学英语六级","听力短对话","Multiple Choice","选择题","","At the airport                                                       _|_At the information desk. _|_At the platform._|_In the plane.||1","","","0","1","2","",""
"ff80808136e6ff90013791e712c53678","ff80808136e6ff90013791e712b83677","大学英语六级","听力短对话","Multiple Choice","选择题","","She’ll have some chocolate cake.  _|_She’ll take a look at the menu. _|_She’ll go without dessert. _|_She’ll prepare the dinner.||2","","","0","1","2","",""
"ff80808136e6ff90013791f44fc236cd","ff80808136e6ff90013791f44fb736cc","大学英语六级","听力短对话","Multiple Choice","选择题","","She missed the bus._|_She waited at the wrong place._|_She forgot the time._|_She lost the information.||1","","","0","1","2","",""
"ff80808136e6ff90013791f5366536d2","ff80808136e6ff90013791f5365c36d1","大学英语六级","听力短对话","Multiple Choice","选择题","","Stay indoors._|_Join the man._|_Sit under the tree._|_Give a report.||0","","","0","1","2","",""
"ff80808136e6ff90013791f5f8fe36d7","ff80808136e6ff90013791f5f8fa36d6","大学英语六级","听力短对话","Multiple Choice","选择题","","She doesn't have lunch.	_|_She refuses to talk with others._|_She eats fast food everyday._|_She wants to lose weight.||3","","","0","1","2","",""
"ff80808136e6ff90013791f6e2d436e0","ff80808136e6ff90013791f6e2d036df","大学英语六级","听力短对话","Multiple Choice","选择题","","To buy a radio._|_To find a job._|_To have a replacement._|_To borrow a book.||2","","","0","1","2","",""
"ff80808136e6ff90013791f7668a36ea","ff80808136e6ff90013791f7668636e9","大学英语六级","听力短对话","Multiple Choice","选择题","","Financing._|_Shopping._|_Working._|_Entertainment.||0","","","0","1","2","",""
"ff80808136e6ff90013791f808b136ee","ff80808136e6ff90013791f808ae36ed","大学英语六级","听力短对话","Multiple Choice","选择题","","The man is holding a birthday party._|_The man has just bought a house._|_The man is looking for Frank._|_The man wants to have a bet with Susan.||1","","","0","1","2","",""
"ff80808136e6ff90013791f8a36836f1","ff80808136e6ff90013791f8a36536f0","大学英语六级","听力短对话","Multiple Choice","选择题","","Two blocks._|_Five blocks._|_Three blocks._|_Four blocks.||1","","","0","1","2","",""
"ff80808136e6ff90013791f8a9cd36f3","ff80808136e6ff90013791f8a9ca36f2","大学英语六级","听力短对话","Multiple Choice","选择题","","Get up early._|_Talk with the teacher._|_Work harder._|_Make more friends.||2","","","0","1","2","",""
"ff80808136e6ff90013791fa057336f9","ff80808136e6ff90013791fa056a36f8","大学英语六级","听力短对话","Multiple Choice","选择题","","Whether to change his job._|_Asking for a higher salary._|_Accepting a new secretary. _|_Getting a better position.||0","","","0","1","2","",""
"ff80808136e6ff90013791fafb2b36fc","ff80808136e6ff90013791fafb2736fb","大学英语六级","听力短对话","Multiple Choice","选择题","","Customer and waitress._|_Teacher and student._|_Boss and secretary._|_Lawyer and client.||2","","","0","1","2","",""
"ff80808136e6ff90013791fb362b3700","ff80808136e6ff90013791fb362336ff","大学英语六级","听力短对话","Multiple Choice","选择题","","The man wants to invite the woman out._|_The man offers to lend the woman some money._|_The woman won't give the man a chance to explain._|_The woman won't give the man a hand.||3","","","0","1","2","",""
"ff80808136e6ff90013791fbda843708","ff80808136e6ff90013791fbda813707","大学英语六级","听力短对话","Multiple Choice","选择题","","Billy made himself a cake._|_The party is ready to begin._|_The woman bought a piece of furniture._|_The woman is writing a birthday card.||1","","","0","1","2","",""
"ff80808136e6ff90013791fbe3d2370b","ff80808136e6ff90013791fbe3cf370a","大学英语六级","听力短对话","Multiple Choice","选择题","","He doesn’t care much about it._|_He enjoys it very much._|_He doesn’t mind even though it’s tedious._|_He hates working overtime.||1","","","0","1","2","",""
"ff80808136e6ff90013791fc81503714","ff80808136e6ff90013791fc814c3713","大学英语六级","听力短对话","Multiple Choice","选择题","","Go to Australia._|_Go to a faraway country._|_Travel to a special place._|_Do something unusual.||3","","","0","1","2","",""
"ff80808136e6ff90013791fcc233371a","ff80808136e6ff90013791fcc2303719","大学英语六级","听力短对话","Multiple Choice","选择题","","1:30_|_11:00_|_9:30_|_10:00||1","","","0","1","2","",""
"ff80808136e6ff90013791fd85c1372a","ff80808136e6ff90013791fd85bd3729","大学英语六级","听力短对话","Multiple Choice","选择题","","Writing an essay._|_Studying for a test._|_Shopping for shoes._|_Reading a magazine.||1","","","0","1","2","",""
"ff80808136e6ff90013791fe5cf03732","ff80808136e6ff90013791fe5cec3731","大学英语六级","听力短对话","Multiple Choice","选择题","","She seldom comes to the restaurant._|_She visits a couple in the restaurant._|_She doesn't come to the restaurant regularly._|_She doesn't like the restaurant at all.||2","","","0","1","2","",""
"ff80808136e6ff90013791ff29143736","ff80808136e6ff90013791ff29113735","大学英语六级","听力短对话","Multiple Choice","选择题","","He arrived at the theater late._|_He left his watch in the theater._|_The production seemed much shorter than it actually was._|_He did not enjoy the production.||3","","","0","1","2","",""
"ff80808136e6ff90013792005eeb3744","ff80808136e6ff90013792005ee03743","大学英语六级","听力短对话","Multiple Choice","选择题","","Have some rest._|_Get the permission._|_Go to the concert._|_Get some time first.||2","","","0","1","2","",""
"ff80808136e6ff90013792014e2b3749","ff80808136e6ff90013792014e283748","大学英语六级","听力短对话","Multiple Choice","选择题","","She hopes to live along the shore in July._|_She thinks they should invite more people._|_She can’t afford to go on a holiday in July._|_She’s not sure if the man’s idea is wise.||3","","","0","1","2","",""
"ff80808136e6ff900137920f724138b5","ff80808136e6ff900137920f723438b4","大学英语六级","听力短对话","Multiple Choice","选择题","","Go to the library.   _|_Meet the woman._|_See Professor Smith. _|_Have a drink in the bar.||2","","","0","1","2","",""
"ff80808136e6ff9001379210eff738be","ff80808136e6ff9001379210eff338bd","大学英语六级","听力短对话","Multiple Choice","选择题","","He has a strange personality.  _|_He’s got emotional problems. _|_His illness is beyond cure. _|_His behavior is hard to explain.||1","","","0","1","2","",""
"ff80808136e6ff900137921207f338c2","ff80808136e6ff900137921207f038c1","大学英语六级","听力短对话","Multiple Choice","选择题","","He turned suddenly and ran into a tree.     _|_He was hit by a fallen box from a truck. _|_He drove too fast and crashed into a truck._|_He was trying to overtake the truck ahead of him.||0","","","0","1","2","",""
"ff80808136e6ff90013792127fc938c5","ff80808136e6ff90013792127fc638c4","大学英语六级","听力短对话","Multiple Choice","选择题","","She feels that the man must go there by himself._|_She is complaining about the noise inside._|_She is disappointed that the McDonald’s is always too oily._|_She feels that she can’t stand the circumstance inside.||1","","","0","1","2","",""
"ff80808136e6ff90013792144acc38d1","ff80808136e6ff900137921443c538d0","大学英语六级","听力短对话","Multiple Choice","选择题","","Wait for the sale to start._|_Get further information about the sale._|_Call the TV station to be sure if the ad is true._|_Buy a new suit.||3","","","0","1","2","",""
"ff80808136e6ff90013792144acc38d2","ff80808136e6ff900137921442f738cf","大学英语六级","听力短对话","Multiple Choice","选择题","","Wait for the sale to start._|_Get further information about the sale._|_Call the TV station to be sure if the ad is true._|_Buy a new suit.||3","","","0","1","2","",""
"ff80808136e6ff900137921455e038d4","ff80808136e6ff900137921455d438d3","大学英语六级","听力短对话","Multiple Choice","选择题","","She wants the man to write a letter for her._|_She wants the man to take her letter to the post office._|_She wants the man to correct her letter._|_She wants to correct the man’s mistakes.||2","","","0","1","2","",""
"ff80808136e6ff9001379214702538d6","ff80808136e6ff9001379214700938d5","大学英语六级","听力短对话","Multiple Choice","选择题","","Wait for the sale to start._|_Get further information about the sale._|_Call the TV station to be sure if the ad is true._|_Buy a new suit.||3","","","0","1","2","",""
"ff80808136e6ff9001379216bf1f38dd","ff80808136e6ff9001379216bf1238dc","大学英语六级","听力短对话","Multiple Choice","选择题","","Near the stairs._|_On the platform._|_At the ticket office._|_At the information desk.||3","","","0","1","2","",""
"ff80808136e6ff9001379217ddbb38e5","ff80808136e6ff9001379217ddb838e4","大学英语六级","听力短对话","Multiple Choice","选择题","","She is preparing for an examination.  _|_She was glad to have finished the exam._|_She wants to give the man a surprise._|_She was stressful when taking exam.||1","","","0","1","2","",""
"ff80808136e6ff900137921823a938e8","ff80808136e6ff900137921823a538e7","大学英语六级","听力短对话","Multiple Choice","选择题","","It's far from his home to his office._|_There is much traffic on the way._|_The condition of the road is good._|_There isn't much traffic on the way, but the road isn't good.||2","","","0","1","2","",""
"ff80808136e6ff9001379218d22b38ed","ff80808136e6ff9001379218d22738ec","大学英语六级","听力短对话","Multiple Choice","选择题","","Cream cookies attract him more._|_Chocolate cookies are his favorite._|_He loves cookies without cream._|_He enjoys all kinds of cookies.||0","","","0","1","2","",""
"ff80808136e6ff9001379219bdae38f1","ff80808136e6ff9001379219bdab38f0","大学英语六级","听力短对话","Multiple Choice","选择题","","They are waiting to buy medicine.		_|_There are two people cutting in line._|_They are anxious waiting in the line._|_Those two people will be punished.||1","","","0","1","2","",""
"ff80808136e6ff9001379219f7b138f4","ff80808136e6ff9001379219f7a638f3","大学英语六级","听力短对话","Multiple Choice","选择题","","Dishes._|_Toys._|_Clothing._|_Car parts.||0","","","0","1","2","",""
"ff80808136e6ff900137921a925138f7","ff80808136e6ff900137921a924e38f6","大学英语六级","听力短对话","Multiple Choice","选择题","","The man enjoys traveling by car.　	 　	 　	 _|_The man lives far from the subway._|_The man is good at driving._|_The man used to own a car.||3","","","0","1","2","",""
"ff80808136e6ff900137921b24d438fb","ff80808136e6ff900137921b24d038fa","大学英语六级","听力短对话","Multiple Choice","选择题","","$39._|_$35._|_$4._|_$5||2","","","0","1","2","",""
"ff80808136e6ff900137921c59363906","ff80808136e6ff900137921c59323905","大学英语六级","听力短对话","Multiple Choice","选择题","","On the book._|_On the coffee table._|_On the chair._|_In the box.||1","","","0","1","2","",""
"ff80808136e6ff900137921dd6f23915","ff80808136e6ff900137921dd6ee3914","大学英语六级","听力短对话","Multiple Choice","选择题","","The old man can't learn even if he wants to._|_Drawing is easier for old people._|_The man can still learn drawing_|_Learn while you are young.||2","","","0","1","2","",""
"ff80808136e6ff900137921f02283948","ff80808136e6ff900137921f02243947","大学英语六级","听力短对话","Multiple Choice","选择题","","Nine dollars_|_Five dollars._|_Four dollars and fifty cents._|_Two dollars.||0","","","0","1","2","",""
"ff80808136e6ff900137921f8298394c","ff80808136e6ff900137921f8294394b","大学英语六级","听力短对话","Multiple Choice","选择题","","She will return it to the store._|_She will have it checked._|_She will refer to the book._|_She will have it replaced.||1","","","0","1","2","",""
"ff80808136e6ff900137922044603957","ff80808136e6ff9001379220445a3956","大学英语六级","听力短对话","Multiple Choice","选择题","","Cash_|_Safe_|_Traveler's checks_|_Credit Cards.||2","","","0","1","2","",""
"ff80808136e6ff9001379220ec7b395c","ff80808136e6ff9001379220ec77395b","大学英语六级","听力短对话","Multiple Choice","选择题","","The woman has trouble getting along with the professor.	_|_The woman regrets having taken up much of the professor’s time._|_The woman knows the professor has been busy._|_The woman knows the professor has run into trouble.||1","","","0","1","2","",""
"ff80808136e6ff900137922114733963","ff80808136e6ff900137922114703962","大学英语六级","听力短对话","Multiple Choice","选择题","","He would buy it, though it's expensive._|_It's good, but it costs too much._|_It's good and cheap._|_It's not good.||1","","","0","1","2","",""
"ff80808136e6ff9001379222349e39b0","ff80808136e6ff9001379222349539af","大学英语六级","听力短对话","Multiple Choice","选择题","","Three meals._|_Supper only._|_Meals and drinks._|_Breakfast only.||3","","","0","1","2","",""
"ff80808136e6ff900137922332e039b7","ff80808136e6ff900137922332db39b6","大学英语六级","听力短对话","Multiple Choice","选择题","","Neither of them like the writer._|_Both of them like Ella Fitzgerald._|_One of them is crazy about writing._|_The man likes Fitzgerald.||1","","","0","1","2","",""
"ff80808136e6ff9001379228d2f23a94","ff80808136e6ff9001379228d2ee3a93","大学英语六级","听力短对话","Multiple Choice","选择题","","The man thought the essay was easy.	_|_They both had a hard time writing the essay.	_|_The woman thought the essay was easy._|_Neither of them has finished the assignment yet.||1","","","0","1","2","",""
"ff80808136e6ff900137923048e43b30","ff80808136e6ff900137923048e03b2f","大学英语六级","听力短对话","Multiple Choice","选择题","","She will go to Japan for a summer vacation._|_She wants the man to take care of her cat._|_She will have a vacation for three days._|_She thinks the man is really careless.||1","","","0","1","2","",""
"ff80808136e6ff9001379232a11d3b37","ff80808136e6ff9001379232a1193b36","大学英语六级","听力短对话","Multiple Choice","选择题","","He doesn’t know who Michelle is._|_He has gotten a job as a messenger._|_He doesn’t want to deliver the note._|_He waits to tell the woman what Michelle said.||2","","","0","1","2","",""
"ff80808136e6ff900137923511be3b46","ff80808136e6ff900137923511bb3b45","大学英语六级","听力短对话","Multiple Choice","选择题","","The woman should have been more considerate._|_He probably won’t do well on Friday’s test._|_He chooses to forgive the woman._|_The woman should help him study for the test.||2","","","0","1","2","",""
"ff80808136e6ff90013792366e973b5f","ff80808136e6ff90013792366e933b5e","大学英语六级","听力短对话","Multiple Choice","选择题","","The man doesn’t have money for his daughter’s graduate studies._|_The man doesn’t think his daughter will get a business degree._|_The man insists that his daughter should pursue her studies in science._|_The man advises his daughter to think carefully before making her decision.||3","","","0","1","2","",""
"ff80808136e6ff90013792441ccf3b8b","ff80808136e6ff90013792441ccb3b8a","大学英语六级","听力短对话","Multiple Choice","选择题","","The woman wants to find a job._|_The woman needs some information._|_The man gets what he wants._|_The man likes gambling with people.||2","","","0","1","2","",""
"ff80808136e6ff900137924556093b8f","ff80808136e6ff900137924556053b8e","大学英语六级","听力短对话","Multiple Choice","选择题","","The man will succeed if he works hard._|_The man should first make a plan._|_The man goes too far in the way of writing._|_The man can't finish his work in the end.||0","","","0","1","2","",""
"ff80808136e6ff90013792471ee63b93","ff80808136e6ff90013792471ee33b92","大学英语六级","听力短对话","Multiple Choice","选择题","","Tom was not an able athlete._|_Tom had won the gold medal._|_Tom had violated the rules._|_Tom had a health problem.||2","","","0","1","2","",""
"ff80808136e6ff9001379248710f3b97","ff80808136e6ff9001379248710b3b96","大学英语六级","听力短对话","Multiple Choice","选择题","","He never played basketball._|_He was not good at basketball._|_He was not tall enough._|_He thought basketball was horrible.||1","","","0","1","2","",""
"ff80808136e6ff900137924a7cdb3b9c","ff80808136e6ff900137924a7cd13b9b","大学英语六级","听力短对话","Multiple Choice","选择题","","TV programs should be improved._|_Watching TV is harmful to kids._|_Kids should eat more potatoes._|_Kids should take more exercise.||3","","","0","1","2","",""
"ff80808136e6ff900137924c63673ba1","ff80808136e6ff900137924c63633ba0","大学英语六级","听力短对话","Multiple Choice","选择题","","He works as a typist._|_He works five hours a day._|_He always overworks._|_He is often late for work.||2","","","0","1","2","",""
"ff80808136e6ff900137924c81163ba4","ff80808136e6ff900137924c81123ba3","大学英语六级","听力短对话","Multiple Choice","选择题","","The cinema is some distance away from where they are._|_He would like to read the film review in the newspaper._|_They should wait to see the movie at a later time._|_He’ll find his way to the cinema.||0","","","0","1","2","",""
"ff80808136e6ff900137924daa893ba7","ff80808136e6ff900137924daa863ba6","大学英语六级","听力短对话","Multiple Choice","选择题","","Going for dinner with the man._|_Going to a concert with her sister._|_Going fishing with her brother._|_Going shopping with her mother.||1","","","0","1","2","",""
"ff80808136e6ff900137924efc093bab","ff80808136e6ff900137924efc053baa","大学英语六级","听力短对话","Multiple Choice","选择题","","Insurance service._|_Train ticket._|_Car purchase._|_Company recruiting.||0","","","0","1","2","",""
"ff80808136e6ff9001379251e67d3bbc","ff80808136e6ff9001379251e6723bbb","大学英语六级","听力短对话","Multiple Choice","选择题","","She'll avoid Larry for the time being._|_She'll help Larry to find a solution._|_C) She'll persuade Larry to calm down._|_D) She'll host the meeting for Larry.||0","","","0","1","2","",""
"ff80808136e6ff90013792523fe33bbe","ff80808136e6ff90013792523fdf3bbd","大学英语六级","听力短对话","Multiple Choice","选择题","","She'll avoid Larry for the time being._|_She'll help Larry to find a solution._|_C) She'll persuade Larry to calm down._|_D) She'll host the meeting for Larry.||0","","","0","1","2","",""
"ff80808136e6ff900137925365563bc2","ff80808136e6ff900137925365523bc1","大学英语六级","听力短对话","Multiple Choice","选择题","","Nobody likes the club meeting._|_The meeting was scheduled tonight._|_The meeting was put off till next Thursday._|_Some people heard the date by mistake.||3","","","0","1","2","",""
"ff80808136e6ff9001379283946a3c52","ff80808136e6ff900137928394663c51","大学英语六级","听力短对话","Multiple Choice","选择题","","He’ll have a conference next Friday._|_He has returned from a conference._|_He won’t be available until next Friday._|_He’s waiting for the man in his office.||2",""," ","0","1","2",""," "
"ff80808136e6ff90013792875c313c65","ff80808136e6ff90013792875c2e3c64","大学英语六级","听力短对话","Multiple Choice","选择题","","Husband and wife._|_Waitress and guest._|_Boss and secretary._|_Doctor and patient.||1",""," ","0","1","2",""," "
"ff80808136e6ff900137928930943c6e","ff80808136e6ff900137928930903c6d","大学英语六级","听力短对话","Multiple Choice","选择题","","Talk with John about his study._|_Take John to a doctor._|_Study math with John._|_Ask John to be their tutor.||0",""," ","0","1","2",""," "
"ff80808136e6ff900137928a0f7b3c71","ff80808136e6ff900137928a0f783c70","大学英语六级","听力短对话","Multiple Choice","选择题","","The woman has just been to Chicago._|_The man knows little about Chicago._|_The woman likes Chicago very much._|_The man doesn’t like the climate in Chicago.||3",""," ","0","1","2",""," "
"ff80808136e6ff900137928b06df3c75","ff80808136e6ff900137928b06d83c74","大学英语六级","听力短对话","Multiple Choice","选择题","","Stay at the present job._|_Take another interview._|_Work with his father._|_Start his own company.||2",""," ","0","1","2",""," "
"ff80808136e6ff900137928ba7413c78","ff80808136e6ff900137928ba73d3c77","大学英语六级","听力短对话","Multiple Choice","选择题","","A week ago._|_Two weeks ago._|_Three weeks ago._|_Four weeks ago.||0",""," ","0","1","2",""," "
"ff80808136e6ff900137928c8cc23c7c","ff80808136e6ff900137928c8cbe3c7b","大学英语六级","听力短对话","Multiple Choice","选择题","","Linda and Peter are good friends._|_Linda and Peter want to work together._|_Linda and Peter live in the same house._|_Linda and Peter work in different offices.||3",""," ","0","1","2",""," "
"ff80808136e6ff900137928d81853c7f","ff80808136e6ff900137928d81753c7e","大学英语六级","听力短对话","Multiple Choice","选择题","","Tom is coming for dinner._|_Tom won't be able to come. _|_Tom will give a dinner party._|_Tom won't be away on business.||1",""," ","0","1","2",""," "
"ff80808136e6ff900137928e7b853cd9","ff80808136e6ff900137928e7b6c3cd8","大学英语六级","听力短对话","Multiple Choice","选择题","","In the bank._|_In the office. _|_In the hospital._|_In the travel agency.||0",""," ","0","1","2",""," "
"ff80808136e6ff900137928fb1a53cdb","ff80808136e6ff900137928fb1a13cda","大学英语六级","听力短对话","Multiple Choice","选择题","","To fax the report. _|_To write the report._|_To copy the report._|_To email the report.||2",""," ","0","1","2",""," "
"ff80808136e6ff9001379292cc883d34","ff80808136e6ff9001379292cc753d33","大学英语六级","听力短对话","Multiple Choice","选择题","","Plan his budget carefully_|_Give her more information_|_Ask someone else for advice._|_Buy a gift for his girlfriend.||1","","","0","1","2","",""
"ff80808136e6ff9001379294b5a93d36","ff80808136e6ff9001379294b5993d35","大学英语六级","听力短对话","Multiple Choice","选择题","","The man can speak a foreign language._|_The woman hopes to improve her English._|_The woman knows many different languages._|_The man wishes to visit many more countries.||0","","","0","1","2","",""
"ff80808136e6ff9001379296c1a33d38","ff80808136e6ff9001379296c1553d37","大学英语六级","听力短对话","Multiple Choice","选择题","","She isn’t sure when Professor Bloom will be back_|_The man shouldn’t be late for his class._|_The man can come back sometime later._|_She can pass on the message for the man.||3","","","0","1","2","",""
"ff80808136e6ff900137929858bd3d3a","ff80808136e6ff900137929858a63d39","大学英语六级","听力短对话","Multiple Choice","选择题","","The tickets are more expensive than expected._|_The tickets are sold in advance at half price._|_It’s difficult to buy the tickets on the spot._|_It’s better to the tickets beforehand.||3","","","0","1","2","",""
"ff80808136e6ff900137929948153d3c","ff80808136e6ff900137929948123d3b","大学英语六级","听力短对话","Multiple Choice","选择题","","Children learn by example._|_Children must not tell lies._|_Children don’t like discipline._|_Children must control their temper.||0","","","0","1","2","",""
"ff80808136e6ff900137929a4d8c3d3e","ff80808136e6ff900137929a4d883d3d","大学英语六级","听力短对话","Multiple Choice","选择题","","The woman doesn’t think it exciting to travel by air._|_They’ll stay at home during the holidays._|_They are offered some plane tickets for their holidays._|_They’ll be flying somewhere for their vacation.||3","","","0","1","2","",""
"ff80808136e6ff900137929b2c3c3d40","ff80808136e6ff900137929b2c383d3f","大学英语六级","听力短对话","Multiple Choice","选择题","","He doesn’t think that John is ill._|_He thinks that perhaps John is not in very good health._|_He is aware that John is ill._|_He doesn’t think that John has a very good knowledge of physics.||0","","","0","1","2","",""
"ff80808136e6ff900137929c33123d43","ff80808136e6ff900137929c330e3d42","大学英语六级","听力短对话","Multiple Choice","选择题","","He has undergone an operation._|_He has worked in the hospital._|_He was admitted to leave hospital._|_He has been staying in hospital.||3","","","0","1","2","",""
"ff80808136e6ff900137929dcc023d47","ff80808136e6ff900137929dcbff3d46","大学英语六级","听力短对话","Multiple Choice","选择题","","Tony should continue taking the course._|_She approves of Tony's decision._|_Tony can choose another science course._|_She can't meet Tony so early in the morning.||0","","","0","1","2","",""
"ff80808136e6ff900137929eb3cb3d4a","ff80808136e6ff900137929eb3c43d49","大学英语六级","听力短对话","Multiple Choice","选择题","","She has to study for the exam._|_She is particularly interested in plays._|_She's eager to watch the new play._|_She can lend her notes to the man.||0","","","0","1","2","",""
"ff80808136e6ff90013793656c103e04","ff80808136e6ff90013793656bfd3e03","大学英语六级","听力短对话","Multiple Choice","选择题","","In spring. _|_On every day._|_On every weekend. _|_In summer.  ||3","","","0","1","2","",""
"ff80808136e6ff9001379366df193e06","ff80808136e6ff9001379366df063e05","大学英语六级","听力短对话","Multiple Choice","选择题","","May 5.       _|_May 17.  _|_May 7.       _|_May 15.     ||1","","","0","1","2","",""
"ff80808136e6ff90013793681c7a3e09","ff80808136e6ff90013793681c763e08","大学英语六级","听力短对话","Multiple Choice","选择题","","Wash some pans.    _|_Clean up the floor._|_Dust the house.     _|_Brush her hair.     ||1","","","0","1","2","",""
"ff80808136e6ff900137936954483e0d","ff80808136e6ff900137936954453e0c","大学英语六级","听力短对话","Multiple Choice","选择题","","On the right to the post office.  _|_Opposite to the post office.  _|_On the left to the post office. _|_Far away from the post office.||0","","","0","1","2","",""
"ff80808136e6ff900137936a6a0a3e10","ff80808136e6ff900137936a6a073e0f","大学英语六级","听力短对话","Multiple Choice","选择题","","Jack is dependable. _|_Tom always tells the truth.   _|_Jack is wealthy.  _|_Tom is sometimes more foolish than Jack.||0","","","0","1","2","",""
"ff80808136e6ff900137936a86f23e12","ff80808136e6ff900137936a86e23e11","大学英语六级","听力短对话","Multiple Choice","选择题","","Visit a museum._|_Buy some souvenirs._|_Buy some local snacks._|_Visit the bus stops.||1","","","0","1","2","",""
"ff80808136e6ff900137936bb9a43e15","ff80808136e6ff900137936bb9a13e14","大学英语六级","听力短对话","Multiple Choice","选择题","","At a bank. _|_In a hospital._|_In a car.     _|_In an office.   ||2","","","0","1","2","",""
"ff80808136e6ff900137936d08593e19","ff80808136e6ff900137936d08553e18","大学英语六级","听力短对话","Multiple Choice","选择题","","Washington. _|_Los Angeles  _|_New York.   _|_Las Vegas.   ||0","","","0","1","2","",""
"ff80808136e6ff900137936e42c73e1c","ff80808136e6ff900137936e42c33e1b","大学英语六级","听力短对话","Multiple Choice","选择题","","Patient and doctor. _|_Waiter and customer._|_Wife and husband. _|_Secretary and boss.  ||1","","","0","1","2","",""
"ff80808136e6ff900137936f0df83e1f","ff80808136e6ff900137936f0df43e1e","大学英语六级","听力短对话","Multiple Choice","选择题","","She has rented a flat._|_She doesn’t want to rent the flat._|_She will reply to the man later._|_She doesn’t like Mary.||1","","","0","1","2","",""
"ff80808136e6ff900137936fac7e3e21","ff80808136e6ff900137936fac7a3e20","大学英语六级","听力短对话","Multiple Choice","选择题","","The concert was bad.   _|_The concert was excellent._|_He didn't go to the concert.     _|_He'd like to see it again.  ||0","","","0","1","2","",""
"ff80808136e6ff9001379370a43e3e25","ff80808136e6ff9001379370a43b3e24","大学英语六级","听力短对话","Multiple Choice","选择题","","The chief actor is excellent._|_The chief actress is a little overacting._|_The plot of the play is very clear._|_The play is hard to understand.||0","","","0","1","2","",""
"ff80808136e6ff90013793713dd13e28","ff80808136e6ff90013793713dcd3e27","大学英语六级","听力短对话","Multiple Choice","选择题","","An English textbook. _|_A Chinese textbook._|_A chemistry book.  _|_A history book. ||3","","","0","1","2","",""
"ff80808136e6ff90013793724cf13e2b","ff80808136e6ff90013793724ced3e2a","大学英语六级","听力短对话","Multiple Choice","选择题","","Money is meaningless._|_Money means everything._|_Money is helpful sometimes._|_Money will make us down and out.||2","","","0","1","2","",""
"ff80808136e6ff90013793736d623e2f","ff80808136e6ff90013793736d5e3e2e","大学英语六级","听力短对话","Multiple Choice","选择题","","Painting style._|_Lighting effects._|_Techniques for photography._|_Experiments.||0","","","0","1","2","",""
"ff80808136e6ff900137937522493e37","ff80808136e6ff900137937522453e36","大学英语六级","听力短对话","Multiple Choice","选择题","","At 8:00 _|_At 8:10_|_At 8:15_|_At 8:20||1","","","0","1","2","",""
